3.2724999999999996e-05,0.00015975000000000001,0.00011725,4.6365000000000001e-05,0.00013579999999999999,0.00028229999999999998,4.0989999999999999e-05,8.6224999999999995e-05,4.8474999999999999e-05,3.2375000000000001e-05,0.00018699999999999999,5.6325e-05,5.5104999999999995e-05,0.00014145,2.5605e-05,0.00015004999999999999,7.9494999999999997e-05,0.0002009,0.00043785000000000004,0.00029494999999999999,0.00018670000000000001,9.522e-05,4.706e-05,1.6994999999999999e-05
3.5410000000000001e-05,0.00016225000000000001,0.00011755,5.5974999999999999e-05,0.00013579999999999999,0.00029115,4.9400000000000001e-05,8.1860000000000006e-05,4.8849999999999995e-05,3.2644999999999997e-05,0.00021609999999999999,7.1774999999999996e-05,5.0464999999999999e-05,0.00015775000000000001,2.745e-05,0.00018515,7.7775000000000007e-05,0.00019845,0.0004529,0.00030465000000000001,0.00019305,9.8400000000000007e-05,4.8675000000000004e-05,1.7459999999999999e-05
3.7950000000000001e-05,0.00016100000000000001,0.00011684999999999999,6.8915e-05,0.0001348,0.00029790000000000003,6.0485000000000001e-05,7.6635000000000001e-05,4.9184999999999997e-05,3.2654999999999998e-05,0.00024574999999999998,9.5184999999999991e-05,4.6105e-05,0.00017285,2.9300000000000001e-05,0.00022590000000000002,7.4740000000000006e-05,0.00019335000000000001,0.00046715000000000005,0.00031435000000000002,0.00019875000000000001,0.000101035,5.0430000000000003e-05,1.821e-05
4.0134999999999994e-05,0.00015805000000000002,0.00011605,8.2519999999999989e-05,0.00013359999999999999,0.00030255000000000001,7.1005000000000002e-05,7.2055e-05,4.9844999999999995e-05,3.2694999999999998e-05,0.00027254999999999998,0.00012389999999999998,4.244e-05,0.00018430000000000001,3.0700000000000001e-05,0.00026610000000000002,7.0574999999999994e-05,0.00018754999999999998,0.00048119999999999999,0.00032419999999999997,0.00020505,0.00010454999999999999,5.1715000000000002e-05,1.8620000000000001e-05
4.1955000000000001e-05,0.0001537,0.00011510000000000001,9.4525000000000007e-05,0.00013250000000000002,0.00030644999999999999,8.0390000000000008e-05,6.8734999999999998e-05,5.0524999999999995e-05,3.2569999999999995e-05,0.00029480000000000001,0.00015474999999999999,3.9659999999999996e-05,0.00019254999999999999,3.2055000000000004e-05,0.00030155000000000004,6.6605000000000004e-05,0.00018104999999999998,0.00049594999999999999,0.00033410000000000004,0.00021100000000000001,0.00010769999999999999,5.3430000000000002e-05,1.9235000000000001e-05
4.3514999999999999e-05,0.00014994999999999999,0.00011415000000000001,0.00010375,0.0001314,0.00030975000000000002,8.8465000000000001e-05,6.6014999999999997e-05,5.1575e-05,3.2594999999999995e-05,0.00031385000000000001,0.00018560000000000001,3.7279999999999995e-05,0.0001985,3.3215e-05,0.00033264999999999998,6.3435000000000005e-05,0.00017424999999999998,0.00051114999999999993,0.00034414999999999999,0.00021670000000000001,0.000111,5.4830000000000002e-05,1.9619999999999998e-05
4.5090000000000004e-05,0.00014764999999999998,0.0001136,0.00010985,0.00013109999999999999,0.00031254999999999998,9.4950000000000004e-05,6.4499999999999996e-05,5.287e-05,3.2530000000000002e-05,0.00033034999999999998,0.00021460000000000001,3.5499999999999996e-05,0.0002028,3.4415000000000002e-05,0.00035970000000000002,6.1535e-05,0.00016699999999999999,0.00052674999999999998,0.00035444999999999997,0.00022305,0.00011459999999999999,5.6224999999999998e-05,2.022e-05
4.6589999999999999e-05,0.00014804999999999999,0.00011365,0.00011305000000000001,0.00013155,0.00031470000000000001,0.00010060000000000001,6.3540000000000005e-05,5.418e-05,3.2734999999999997e-05,0.00034430000000000002,0.00024035000000000001,3.4269999999999995e-05,0.00020484999999999999,3.5305000000000002e-05,0.00038289999999999998,6.128000000000001e-05,0.00015910000000000002,0.00054239999999999996,0.00036459999999999997,0.00022949999999999999,0.00011794999999999999,5.7964999999999998e-05,2.0870000000000002e-05
4.8169999999999995e-05,0.0001517,0.0001138,0.00011365,0.00013260000000000002,0.00031590000000000003,0.000107,6.2785000000000003e-05,5.5729999999999997e-05,3.3114999999999997e-05,0.00035575,0.00026345000000000003,3.2585000000000001e-05,0.00020484999999999999,3.5964999999999999e-05,0.00040395000000000003,6.2805000000000006e-05,0.00014964999999999998,0.00055754999999999997,0.00037405000000000001,0.00023569999999999998,0.00012080000000000001,5.9339999999999998e-05,2.1405000000000003e-05
4.9950000000000001e-05,0.00015799999999999999,0.00011459999999999999,0.0001125,0.00013420000000000001,0.00031740000000000002,0.0001138,6.2695000000000009e-05,5.7135000000000001e-05,3.392e-05,0.00036525000000000001,0.00028180000000000002,3.1779999999999997e-05,0.00020335000000000001,3.6870000000000004e-05,0.00042210000000000001,6.5610000000000004e-05,0.00014104999999999999,0.00057225000000000006,0.00038420000000000001,0.00024164999999999999,0.00012449999999999999,6.1024999999999999e-05,2.2019999999999999e-05
5.1900000000000001e-05,0.00016505,0.0001154,0.00011065000000000001,0.00013585000000000002,0.00031840000000000004,0.00012219999999999999,6.2304999999999994e-05,5.8744999999999994e-05,3.4935000000000003e-05,0.00037350000000000003,0.00029830000000000004,3.1115000000000003e-05,0.00020110000000000001,3.7960000000000002e-05,0.00043944999999999998,6.9119999999999989e-05,0.00013244999999999999,0.00058799999999999998,0.00039435000000000002,0.00024755000000000003,0.00012784999999999999,6.243000000000001e-05,2.2785e-05
5.4200000000000003e-05,0.00017105000000000001,0.00011545,0.0001076,0.00013715,0.00031780000000000003,0.00013285,6.1605000000000004e-05,6.0674999999999998e-05,3.5979999999999998e-05,0.00037990000000000002,0.0003143,3.0475000000000002e-05,0.00019745,3.9390000000000001e-05,0.00045569999999999996,7.2170000000000009e-05,0.00012340000000000002,0.00060280000000000002,0.00040399999999999995,0.00025339999999999998,0.00013105000000000001,6.3779999999999989e-05,2.3394999999999999e-05
5.6915e-05,0.00017470000000000002,0.00011444999999999999,0.00010400000000000001,0.00013739999999999998,0.00031484999999999998,0.00014669999999999999,6.0740000000000005e-05,6.2774999999999994e-05,3.697e-05,0.00038434999999999999,0.00032925000000000001,2.9819999999999999e-05,0.00019260000000000002,4.0994999999999996e-05,0.00047029999999999999,7.4095000000000001e-05,0.00011449999999999999,0.00061604999999999993,0.00041244999999999997,0.0002586,0.0001337,6.5145000000000001e-05,2.3830000000000001e-05
6.0340000000000002e-05,0.00017670000000000001,0.00011275,0.00010009999999999999,0.00013654999999999999,0.00030929999999999998,0.00016645000000000001,6.0035000000000004e-05,6.5265000000000006e-05,3.7574999999999999e-05,0.00038660000000000002,0.00034604999999999998,2.9354999999999999e-05,0.00018699999999999999,4.3185000000000001e-05,0.00048455000000000004,7.5140000000000002e-05,0.00010544999999999999,0.00062940000000000001,0.00042069999999999998,0.00026435,0.00013650000000000001,6.6530000000000002e-05,2.421e-05
6.4869999999999994e-05,0.00017975000000000001,0.0001109,9.6399999999999999e-05,0.00013525000000000001,0.00030164999999999999,0.00019134999999999999,5.9244999999999999e-05,6.826e-05,3.8285000000000004e-05,0.00038714999999999995,0.00036505000000000001,2.9155000000000001e-05,0.00018039999999999999,4.6199999999999998e-05,0.00049910000000000004,7.6415000000000006e-05,9.7940000000000001e-05,0.00064229999999999995,0.00042854999999999998,0.00026959999999999999,0.00013965000000000001,6.7880000000000007e-05,2.4770000000000002e-05
6.9745000000000004e-05,0.00018625,0.0001093,9.3805000000000001e-05,0.00013414999999999998,0.00029379999999999999,0.00022025000000000001,5.9634999999999994e-05,7.2449999999999999e-05,3.8659999999999999e-05,0.00038695,0.00038515000000000001,2.9075000000000002e-05,0.0001741,4.9339999999999999e-05,0.000513,8.0224999999999998e-05,9.2065000000000007e-05,0.00065569999999999995,0.00043659999999999999,0.00027475000000000004,0.00014320000000000001,6.923e-05,2.5355e-05
7.536000000000001e-05,0.00019805000000000002,0.0001081,9.2084999999999997e-05,0.0001337,0.00028475000000000001,0.00025349999999999998,5.9960000000000002e-05,7.996e-05,3.8794999999999997e-05,0.00038504999999999995,0.0004057,2.8989999999999999e-05,0.00016695000000000002,5.2719999999999997e-05,0.00052605000000000002,8.6775000000000009e-05,8.7245000000000009e-05,0.00066810000000000003,0.00044444999999999999,0.00028010000000000003,0.00014584999999999999,7.0414999999999996e-05,2.5945e-05
8.1794999999999999e-05,0.0002162,0.00010740000000000001,9.1215e-05,0.00013444999999999999,0.00027484999999999999,0.00029034999999999998,6.0735e-05,9.3620000000000002e-05,3.9059999999999995e-05,0.00038175000000000004,0.00042695,2.9050000000000001e-05,0.00015930000000000002,5.6240000000000004e-05,0.00053899999999999998,9.7515000000000004e-05,8.3389999999999999e-05,0.00068070000000000001,0.00045245000000000002,0.0002854,0.00014845,7.1700000000000008e-05,2.6310000000000001e-05
8.8629999999999997e-05,0.00024154999999999999,0.0001072,9.0710000000000004e-05,0.00013684999999999999,0.00026374999999999999,0.00033094999999999999,6.2064999999999996e-05,0.00011705,3.9490000000000003e-05,0.00037664999999999997,0.00044930000000000002,2.9159999999999999e-05,0.0001506,6.1204999999999994e-05,0.00055239999999999998,0.00011375,8.03e-05,0.00069424999999999999,0.00046049999999999997,0.00029060000000000002,0.00015165,7.2869999999999999e-05,2.6800000000000001e-05
9.5715000000000001e-05,0.00027355000000000001,0.00010755,9.0350000000000001e-05,0.00014035,0.00025050000000000002,0.00037355,6.3645000000000005e-05,0.0001539,4.0289999999999995e-05,0.00036769999999999999,0.00047139999999999997,2.9480000000000002e-05,0.00014055,6.9510000000000004e-05,0.00056565000000000001,0.00013635000000000001,7.756000000000001e-05,0.00070784999999999999,0.00046779999999999999,0.00029589999999999998,0.00015454999999999999,7.4370000000000008e-05,2.7350000000000001e-05
0.00010175000000000001,0.00030495000000000001,0.00010875,9.0600000000000007e-05,0.000145,0.0002387,0.00040939999999999998,6.5279999999999998e-05,0.00019635,4.1434999999999999e-05,0.00035895000000000002,0.00049115000000000009,3.0005000000000002e-05,0.00013180000000000001,8.2640000000000008e-05,0.00057835000000000004,0.0001616,7.5815000000000005e-05,0.00072185000000000001,0.00047559999999999996,0.0003009,0.0001571,7.5525000000000006e-05,2.7679999999999999e-05
0.000107,0.00033629999999999999,0.00011009999999999999,9.0950000000000002e-05,0.00015144999999999999,0.00022665000000000001,0.00044040000000000003,6.7230000000000005e-05,0.00024419999999999997,4.3550000000000001e-05,0.00034895,0.00050975,3.042e-05,0.00012314999999999998,0.00010229999999999999,0.00059130000000000001,0.00019085,7.4239999999999994e-05,0.000736,0.00048385000000000002,0.00030604999999999999,0.00015965,7.6500000000000003e-05,2.8155000000000001e-05
0.00011135,0.00036594999999999998,0.00011165,9.1175000000000007e-05,0.00015975000000000001,0.00021515,0.00046524999999999995,6.8799999999999992e-05,0.0002943,4.6400000000000003e-05,0.00033829999999999998,0.00052735,3.1229999999999997e-05,0.0001153,0.00013014999999999999,0.00060435000000000003,0.00022344999999999998,7.2680000000000002e-05,0.00074960000000000001,0.00049240000000000004,0.00031059999999999996,0.00016195000000000001,7.7899999999999996e-05,2.8629999999999999e-05
0.0001149,0.00039265000000000003,0.00011315000000000001,9.0950000000000002e-05,0.0001683,0.00020425,0.00048384999999999997,7.0434999999999999e-05,0.00034440000000000002,5.0494999999999997e-05,0.000328,0.00054325,3.1619999999999999e-05,0.00010849999999999999,0.00016750000000000001,0.00061720000000000004,0.00026115000000000003,7.0975000000000004e-05,0.00076300000000000001,0.00050040000000000002,0.00031539999999999997,0.00016415000000000001,7.9145000000000002e-05,2.9175000000000001e-05
